plant	year	Electricity	SO2	NOx	Capital_Stock	Employees	Heat_coal	Heat_oil	Heat_gas	CAAP1
1356	90	23942.5342465753	269.059780821918	77.3488219178082	1773549554.05997	233	71385.4351342466	124.736547945205	0	1
1357	90	2164.58630136986	46.5158630136986	11.9495890410959	330043531.682293	109	7253.88743013699	11.2122739726027	0	1
1364	90	21536.8164383562	563.457397260274	73.5878904109589	1580320179.63975	400	64382.4598356164	147.112956526027	85.8360273972603	1
1570	90	1338.74520547945	10.5413424657534	4.25857534246575	281181093.159922	66	4115.41844383562	30.1129643835616	0	1
1606	90	3088.19726027397	29.2885205479452	12.6604657534247	175453053.926633	67	8680.10377534246	19.90212	0	1
1695	90	4892.91232876712	28.405698630137	16.8498904109589	661293810.12719	160	14124.4376054795	15.770597260274	0	1
1745	90	8291.86575342466	51.9357534246575	27.3041643835616	1630106207.39582	359	24930.6796383562	143.869859671233	0	1
1943	90	763.677808219178	3.29742465753425	4.51427397260274	198936065.568002	44	2617.97603287671	13.5481643835616	0	1
2080	90	5537.66356164384	23.5434520547945	27.9311780821918	505794453.694127	163	18044.6255068493	28.2902223780822	0	1
2103	90	31665.1945205479	667.029178082192	106.232273972603	2452322677.45752	472	91318.765490411	249.613249315068	0	1
2107	90	11765.597260274	225.897315068493	91.5603561643836	942524184.259668	247	35442.7404273973	33.8303671232877	0	1
2526	90	2313.86383561644	37.2767397260274	8.90361643835617	376636501.011982	83	7453.34005479452	23.3504915671233	0	1
2527	90	2651.22767123288	45.014602739726	9.69778082191781	405185690.315358	88	8123.48079452055	44.0482191780822	0	1
2535	90	6338.87808219178	88.7598082191781	18.2297260273973	421732110.443738	87	17279.9910082192	5.53333729315068	0	1
2549	90	13142.2739726027	166.778821917808	60.5094520547945	1729992118.9875	310	39821.9983287671	0	0	1
2554	90	10632.9671232877	171.038	29.9321917808219	984205531.136424	208	30317.7777972603	0	0	1
2642	90	3987.89863013699	64.6202739726027	11.8603835616438	422976570.094903	143	12104.6443342466	34.5378082191781	0	1
2706	90	6069.54794520548	51.162602739726	25.1687397260274	330671779.105295	76	17524.4333589041	45.2029832876712	0	1
2718	90	7288.46849315068	57.9195616438356	22.2179726027397	1031511606.1007	160	21532.9220493151	176.858865764384	0	1
2721	90	5441.3095890411	43.1404383561644	16.5540547945205	708132251.840438	146	16114.5286794521	36.4950274356164	0	1
2727	90	26255.2109589041	183.202849315068	71.1785479452055	1358616621.99736	184	69868.2072547945	146.343984739726	0	1
2790	90	1236.48520547945	7.05095890410959	2.32490410958904	174719338.397659	51	4698.83233972603	0	0.165260273972603	1
2850	90	42020.9397260274	482.116575342466	196.976904109589	2227744810.71247	536	120537.417863014	75.3068076657534	0	1
2864	90	7479.34794520548	198.632876712329	38.6590410958904	969822336.775796	263	23993.7484328767	7.80636555616438	0	1
2872	90	18964.4876712329	642.998630136986	113.079726027397	1716356240.00508	383	53697.4408219178	171.962362273973	0	1
2876	90	22433.0191780822	665.815753424657	143.563835616438	1330561332.40697	334	64021.3643890411	13.746247890411	0	1
3098	90	4514.93808219178	10.7898904109589	22.6209315068493	1014554966.21868	226	14562.3086849315	40.2223910794521	0	1
3130	90	3236.8602739726	42.7731232876712	12.3596712328767	500236573.990372	93	10393.7093260274	102.491396383562	0	1
3131	90	10223.4082191781	152.823835616438	37.9234794520548	914250653.995342	133	29673.100169863	241.203943726027	0	1
3138	90	4238.77260273973	58.3290684931507	22.2130136986301	642619844.366489	170	14186.0393260274	57.1922711835616	0	1
3140	90	23319.9534246575	342.122712328767	69.3113698630137	1389470545.84894	216	65887.9215013699	292.123785205479	0	1
3149	90	29581.1917808219	380.885671232877	83.5507123287671	1372522375.32899	194	79711.7061753425	188.872073178082	0	1
3178	90	6052.27945205479	84.7315068493151	27.5440273972603	418657150.995806	82	17833.7920109589	16.1760410958904	0	1
3297	90	11791.2438356164	99.2454520547945	50.4192328767123	602849122.591328	93	33704.8950082192	201.340692460274	0	1
3497	90	17306.5780821918	151.446739726027	50.5992054794521	855340139.450955	230	55972.0543123288	0	1007.27813424658	1
3644	90	3456.40273972603	17.2450136986301	11.9681095890411	262029309.841162	97	11109.3896	10.2779178082192	0	1
3775	90	12064.5616438356	67.4786301369863	49.3406301369863	751427362.763054	180	32640.3914520548	21.4764333863014	0	1
3776	90	3620.95068493151	21.5441917808219	14.7411232876712	602519065.432987	133	10236.6138630137	73.6239154191781	0	1
3788	90	6103.83835616438	36.5336438356164	18.696301369863	871334130.207929	197	18578.903709589	115.048315660274	0	1
3796	90	1706.75342465753	11.1443835616438	7.52950684931507	441442013.158602	131	5002.70943561644	24.7604383561644	0	1
3936	90	3443.34520547945	19.9024657534247	14.7156712328767	632188243.312125	143	9761.18706849315	29.4302703780822	0	1
3945	90	970.865753424658	9.00038356164383	5.36909589041096	357422419.2267	82	3466.62726575342	15.9975123287671	0	1
3946	90	2012.12876712329	22.3095068493151	13.1274246575342	388858076.245044	73	6109.75543561644	14.5859671232877	0	1
3947	90	12916.7753424658	414.766164383562	84.5844383561644	814929561.119453	245	35889.2829041096	16.3477657479452	0	1
3948	90	15845.5095890411	162.508739726027	72.4047123287671	1538768228.63701	257	45548.0642191781	255.087081468493	0	1
4054	90	2596.82191780822	17.246301369863	22.4861643835616	237013012.421846	63	7849.75273424657	3.10673424657534	0	1
4072	90	3710.91780821918	68.4460547945205	20.4291506849315	569893079.267735	147	11881.2718739726	0	249.384745205479	1
4158	90	15825.4082191781	52.3172876712329	95.3186849315069	1011852780.61633	251	51099.5853863014	63.9900493150685	0	1
4162	90	12801.8821917808	66.3458630136986	51.8532602739726	833318471.651899	208	38465.285369863	17.2855890410959	56.275095890411	1
6002	90	30388.6876712329	123.661726027397	89.854904109589	2572233962.72228	441	82620.9364383562	55.7247580438356	1568.44076712329	1
6004	90	19512.4301369863	112.293643835616	76.574602739726	1883271041.31279	246	58635.0928493151	250.314016438356	0	1
6016	90	5508.38356164384	23.9017808219178	20.6158082191781	728990279.171872	130	16445.5599452055	24.3543671671233	0	1
6017	90	12899.4493150685	64.9351232876712	30.8234246575342	1576849523.904	240	38785.7132821918	120.109055605479	0	1
6095	90	15674.4246575342	68.3581643835616	66.8575068493151	1026906639.50524	219	46420.959769863	43.4150527232877	0	1
6139	90	20300.4383561644	75.6398082191781	101.169506849315	985714869.281454	131	63918.2583452055	132.211397260274	0	1
6146	90	42807.2219178082	170.93695890411	124.645260273973	2057579763.92256	618	137640.653315068	306.235232876712	0	1
6147	90	35515.9178082192	194.673342465753	130.651835616438	1487453627.25581	458	116055.291638356	396.033534246575	0	1
6155	90	15255.6493150685	133.711671232877	55.3969589041096	1125249279.86285	234	43229.2343890411	39.7735397260274	0	1
6178	90	11448.1260273973	41.2314246575342	39.6285479452055	597825123.097421	110	32263.8046027397	27.1414248	0	1
6193	90	19922.7671232877	70.2293424657534	78.0240547945205	894412835.971929	148	53054.9419287671	0	94.8433479452055	1
6248	90	8887.93150684931	33.168602739726	61.9412602739726	917789665.186076	112	27091.6741479452	71.9587659287671	0	1
6264	90	19304.6246575342	96.4376164383562	56.6150410958904	1431934506.62818	251	52352.0521643836	170.735602684932	0	1
8042	90	30015.4	203.550657534247	119.655945205479	1269455997.30888	181	78896.4446684931	80.7259199178082	0	1
8102	90	36862.904109589	1000.84457534247	170.808356164384	2233755021.68636	369	101967.745369863	172.895313567123	0	1
8226	90	9133.0602739726	110.193452054795	27.3300821917808	801710451.860746	161	26012.5537972603	0	127.088964383562	1
3	91	20332.1506849315	146.349287671233	63.0777260273973	1684832395.97236	412	56924.3868219178	31.8269006136986	319.550205479452	1
8	91	23824.4164383562	294.184931506849	77.1411506849315	1563107909.25788	477	67271.6259123288	83.109322339726	0	1
470	91	9475.52054794521	33.6768767123288	44.1505205479452	826667713.303211	123	28768.4576438356	41.1463525315068	18.8975123287671	1
602	91	13121.0191780822	72.9111780821918	42.4213424657534	2061704061.6064	166	40596.9223452055	521.627731052055	0	1
641	91	11864.7780821918	284.606164383562	54.9296712328767	1253958117.88446	244	36629.8968219178	25.6013589041096	709.904109589041	1
708	91	6768.6	84.5370410958904	30.5927671232877	863198599.43091	279	20846.1075013699	73.0232712328767	0	1
709	91	24182.8246575342	254.273452054795	106.800410958904	1379034576.8785	430	69558.9927287671	43.2873863013699	0	1
728	91	10673.2876712329	188.941917808219	35.6647671232877	1307188260.82945	406	32381.749430137	88.2749671232877	0	1
856	91	9677.94794520548	65.4524657534247	41.3339178082192	854158031.002071	164	28066.7329643836	33.6622063726027	0	1
861	91	9309.84109589041	299.547917808219	75.9052054794521	1009998662.83287	289	28368.8398684931	47.1676606684931	0	1
862	91	1324.63616438356	35.4976712328767	6.9418904109589	410924269.399581	104	4256.29964931507	44.9137700219178	0	1
863	91	1152.07643835616	25.4325479452055	4.00405479452055	319039811.760958	88	3448.98064657534	38.6263238794521	0	1
864	91	2790.96136986301	68.6661369863014	9.8552602739726	608379490.72666	149	8435.17168219178	173.688815539726	0	1
876	91	8154.62739726027	307.412547945205	75.9251780821918	1244218745.22604	297	27804.802739726	0	102.214909589041	1
879	91	9685.12602739726	41.3009589041096	54.7381095890411	2482930494.65635	352	35063.0832328767	0	126.328767123288	1
887	91	18968.4657534247	316.525808219178	65.1678356164384	1706541389.78196	349	56977.8909479452	55.1133220438356	0	1
889	91	24270.0408219178	624.560054794521	157.474794520548	1590615847.65385	266	72253.8000109589	59.3316164383562	0	1
983	91	26233.7698630137	666.644547945206	171.757671232877	1551421900.51532	384	73945.6350630137	16.5326181041096	0	1
988	91	9340.00821917808	146.146657534247	57.5917534246575	1529547883.6482	336	26789.3660712329	105.679693249315	0	1
991	91	1575.93424657534	16.4495068493151	6.0952602739726	551067975.601132	103	5364.22502465753	63.1201503780822	0	1
994	91	27138.2493150685	316.895123287671	75.6537260273973	2520831781.89611	334	81142.7017205479	77.6221722739726	0	1
1004	91	358.361506849315	11.1846575342466	2.61361643835616	302947062.594444	69	1467.23013150685	22.4011890410959	0	1
1008	91	6201.74616438356	133.192410958904	33.3317260273973	684345711.929576	155	19436.1599178082	150.458061715068	0	1
1012	91	6181.4304109589	141.131561643836	24.8799726027397	504400728.95579	88	19755.3315342466	7.42145753424658	13.9800657534247	1
1047	91	3254.34383561644	17.6565205479452	18.0048493150685	427776103.843786	54	11196.2117863014	27.0963287671233	0	1
1250	91	5421.22191780822	10.9655342465753	21.2220547945205	542661564.157135	134	17081.1166356164	0	241.015901369863	1
1355	91	9099.84383561644	132.841095890411	31.4629863013699	622700166.028936	153	28032.9420054794	45.7834520547945	0	1
1356	91	27500.3424657534	283.793945205479	88.2791506849315	1786407181.55013	236	80999.4264657534	113.991452054795	0	1
1357	91	1869.11780821918	40.7358630136986	10.220301369863	331418111.639651	109	6295.06670684931	13.0809863013699	0	1
1364	91	17878.2575342466	472.239506849315	60.6571506849315	1592033796.98475	352	53595.3517643836	178.929612591781	68.8968493150685	1
1570	91	1589.45479452055	12.8800273972603	5.21402739726027	281621992.11065	66	5013.81746849315	25.8783287671233	0	1
1606	91	3023.45753424658	30.820904109589	12.2987945205479	177140478.606553	70	8471.06367123288	9.72867989589041	0	1
1695	91	5526.42739726027	28.5221369863014	19.3824931506849	656428200.781256	151	15820.0685589041	12.5237095890411	0	1
1745	91	8574.0904109589	47.7276164383562	29.1245205479452	1631629508.83957	299	25934.8433315068	116.068232153425	0	1
1943	91	663.344109589041	2.17090410958904	4.08098630136986	203375369.199105	46	2331.19352328767	15.4168767123288	0	1
2080	91	5645.68547945206	19.3939452054795	27.3447397260274	513847554.047768	163	17703.3725753425	32.7282506465753	0	1
2103	91	29864.901369863	571.406794520548	106.530547945205	2495351331.8206	467	87489.2689315068	400.4784	0	1
2107	91	11168.2821917808	245.033424657534	83.4348493150685	944059148.026525	245	33602.1801863014	26.9728602739726	0	1
2526	91	1965.92219178082	28.2720273972603	7.82183561643836	388235288.111041	84	6474.80807123288	17.4492915780822	0	1
2527	91	2300.17123287671	34.7368493150685	8.95378082191781	419465620.962465	88	7200.84793972603	33.9538356164384	0	1
2535	91	6389.87232876712	85.0339452054795	18.0371232876712	427256958.73915	89	17427.4155671233	7.39626996164383	0	1
2549	91	12673.7917808219	157.249315068493	59.0512328767123	1764811089.01475	301	38133.8447671233	0	0	1
2554	91	11201.7095890411	169.428438356164	31.1917808219178	997591254.027905	208	31604.0949643836	0	0	1
2642	91	3844.42739726027	61.6873150684931	11.2325753424658	427061148.388266	146	11508.9516	44.668898630137	0	1
2706	91	5418.14246575342	48.0298082191781	22.4962465753425	333099558.671002	76	15592.4660712329	37.2808109589041	0	1
2718	91	3867.17534246575	31.18	12.014602739726	1060660585.67865	159	11529.1267013699	152.541365621918	0	1
2721	91	3844.30410958904	29.1619178082192	11.9713150684931	754288172.701973	143	11674.128290411	89.7859578575342	0	1
2727	91	25068.1643835616	172.299123287671	68.227698630137	1359518695.7951	182	66422.3055342466	125.211207550685	0	1
2790	91	1195.51945205479	6.91898630136986	2.24761643835616	176394586.101882	51	4538.8580109589	0	0.158586301369863	1
2850	91	39403.304109589	431.975780821918	173.392602739726	2256377625.78535	558	114998.736624658	70.273140690411	0	1
2864	91	6083.70273972603	171.843945205479	30.2134246575342	994407153.686741	260	19113.2438849315	13.7773419287671	0	1
2872	91	19819.3287671233	671.006328767123	113.312876712329	1736504728.54832	376	56308.775139726	171.260277041096	0	1
2876	91	21319.3068493151	636.542602739726	137.867671232877	1332453410.42344	334	61828.2590136986	23.0649156164384	0	1
3098	91	6547.2298630137	14.4742465753425	34.7312602739726	1022279940.36873	220	22379.1280657534	74.1909127726027	0	1
3130	91	3352.04657534247	47.1604931506849	13.3343561643836	500521917.46845	97	10862.1279726027	98.7247163671233	0	1
3131	91	9823.47945205479	144.244684931507	37.0874794520548	919266230.850271	130	29034.0768273973	326.036909589041	0	1
3138	91	4047.37260273973	52.2256164383562	20.7009315068493	645634423.69648	163	13355.4677260274	39.6055858684931	0	1
3140	91	24935.4904109589	355.149863013699	73.8954246575342	1407270897.52552	217	70544.8667178082	216.075846230137	0	1
3149	91	23690.6465753425	309.143260273973	67.5670684931507	1384969659.48107	194	65191.783890411	328.993225841096	0	1
3178	91	6301.80273972603	92.1139452054794	28.3449863013699	422046092.099763	83	18480.7093917808	24.0329753424658	0	1
3297	91	9290.11232876712	79.7951506849315	39.2208493150685	608654533.250647	92	26456.1427232877	529.805803512329	0	1
3497	91	19237.7095890411	182.96202739726	57.4204657534247	873957103.178466	215	61975.4776328767	0	1081.79486575342	1
3644	91	3268.88219178082	13.6296712328767	11.2609863013699	265520313.409511	97	10266.2315232877	9.41030136986301	0	1
3775	91	11909.8109589041	69.7315616438356	49.3843287671233	761386278.565261	170	32599.4787287671	36.8691136109589	0	1
3776	91	2313.02739726027	14.5233150684932	9.54550684931507	617125346.211043	131	6500.80827945205	79.7322888657534	0	1
3788	91	6239.02191780822	38.1192876712329	19.0497808219178	875342533.465077	190	18872.8837808219	136.181580049315	0	1
3796	91	2959.79726027397	21.5325205479452	13.1137808219178	444113741.095298	130	8808.70137534247	34.5711780821918	0	1
3936	91	770.887671232877	4.66739726027397	3.30443835616438	649016776.539809	144	2197.6664	14.7717838684932	0	1
3945	91	992.490410958904	6.47698630136986	5.83057534246575	357782403.923026	81	3728.94442191781	17.4090575342466	0	1
3946	91	2167.27123287671	23.5675890410959	14.2647123287671	389248065.401636	73	6591.77103013699	18.3500876712329	0	1
3947	91	13393.2273972603	443.634767123288	88.0512328767123	816426087.692388	233	37554.3476986301	15.123485539726	0	1
3948	91	14420.3342465753	162.977479452055	64.9004109589041	1541003537.96736	258	40742.6370958904	233.369240482192	0	1
4054	91	2574.06301369863	15.5621643835616	18.6046849315068	240372443.939454	63	7932.26655342466	6.8714721369863	0	1
4072	91	4176.74246575342	69.1687945205479	23.1915068493151	571510006.484321	149	13447.9370465753	0	165.369282191781	1
4158	91	16482.5780821918	64.8535342465754	102.828684931507	1021385493.88849	251	53036.7923780822	47.9925369863014	0	1
4162	91	11337.2767123288	55.4843561643836	45.4446575342466	840865793.682567	208	34522.2747068493	12.2333917808219	63.7136356164384	1
6002	91	38697.2849315069	161.301232876712	111.162246575342	3328758418.18163	446	103831.930520548	40.5490219726027	2269.95974520548	1
6004	91	18766.8383561644	468.110246575342	59.1362465753425	1885859181.9339	244	55497.6255945205	268.193589041096	0	1
6016	91	5502.17260273973	23.404602739726	20.2021369863014	734181023.459872	131	16161.2792219178	23.5532735506849	0	1
6017	91	11467.602739726	36.8239726027397	28.2367671232877	1578199862.13157	244	35246.0991342466	132.240886208219	0	1
6095	91	14162.4684931507	58.0966301369863	61.6426301369863	1027580021.68539	219	42019.3650356164	71.5886507671233	0	1
6139	91	22347.9095890411	82.9293150684932	110.242054794521	986355982.947484	132	69065.0237315068	128.47397260274	0	1
6146	91	43522.6164383562	184.509068493151	126.732739726027	2064644927.39508	575	140203.489939726	174.070553424658	0	1
6147	91	30643.5178082192	150.961479452055	114.157287671233	1509320854.34602	426	99264.7618356164	340.77304109589	0	1
6155	91	14969.4219178082	123.695808219178	59.234	1126605110.32116	236	43945.1088438356	76.3469095890411	0	1
6178	91	10742	34.9576712328767	36.8855342465753	598024650.161046	110	30454.9280931507	27.6093804	0	1
6193	91	19443.3890410959	66.2072876712329	84.177397260274	897436863.822519	148	57248.5024219178	0	50.8077616438356	1
6248	91	8355.57534246575	30.5143287671233	47.9199726027397	920478355.835306	125	26154.5206356164	18.8035040219178	66.9683095890411	1
6264	91	16041.0383561644	81.4048493150685	47.5863835616438	1435777621.14299	248	44288.6220273973	222.328394169863	0	1
8042	91	35944.0712328767	244.585095890411	145.950657534247	1270949828.44743	181	97104.6173041096	101.492913353425	0	1
8102	91	39356.0328767123	1099.00449315068	187.939397260274	2249284251.00376	369	111733.5896	146.867968339726	0	1
8226	91	7966.98356164384	99.2231780821918	23.8070410958904	804940921.06554	160	22925.3423506849	0	166.457139726027	1
3	92	25775.2383561644	181.734657534247	79.6389315068493	1702044617.82593	414	71924.4534465753	26.1961299945205	378.989956164384	1
8	92	23043.4876712329	313.695534246575	75.4120273972603	1571306027.80368	477	65644.7303616438	94.995474	0	1
470	92	9338.70684931507	29.5413698630137	43.2828767123288	832126425.725944	121	28087.9709753425	37.437389030137	20.8696712328767	1
602	92	18611.8356164384	95.3893698630137	56.3080821917808	2118769768.32979	178	53472.5743452055	436.305419506849	0	1
641	92	15624.4246575342	358.756520547945	70.6906849315069	1257530904.57028	250	46615.0946684931	31.0873643835616	323.21095890411	1
708	92	5774.58082191781	76.2294246575343	20.7580547945205	882807349.813579	244	17892.6674136986	44.3685698630137	0	1
709	92	20419.9232876712	205.308301369863	90.4301095890411	1387756923.70812	374	58738.4402684931	54.0741945205479	0	1
728	92	10543.9671232877	179.460575342466	35.2093150684931	1306941365.35844	381	32045.5803178082	56.3858717589041	0	1
856	92	8932.18082191781	60.3015616438356	34.0683287671233	856323240.494625	158	25870.3575013699	28.9881597369863	0	1
861	92	11080.6684931507	330.276849315068	93.4577808219178	1037860583.57829	292	34479.6682246575	44.8308692712329	0	1
862	92	839.423534246575	22.8363561643836	4.59115068493151	411856853.930439	103	2802.69300273973	24.5860507890411	0	1
863	92	957.559452054795	20.4367671232877	3.58405479452055	321332701.933447	88	3067.21495342466	35.6795914520548	0	1
864	92	2422.64794520548	56.9324109589041	8.89213698630137	649845287.386019	149	7670.82400547945	101.359290410959	0	1
876	92	9135.90684931507	337.164219178082	84.0554794520548	1249096272.77315	295	30865.2585479452	0	48.1695561643836	1
879	92	4506.43835616438	20.6663835616438	26.4261095890411	2499778096.72611	342	16652.3326465753	0	268.627397260274	1
887	92	20470.301369863	309.578356164384	68.6158082191781	1724037765.41009	342	59729.1872109589	47.5624995616438	0	1
889	92	24769.6928767123	649.121835616438	157.943260273973	1591167341.31292	273	73223.0316547945	45.3162739726027	0	1
983	92	25304.9589041096	600.34698630137	169.204657534247	1578582348.58001	389	71325.2009424657	13.7771817534247	0	1
988	92	8277.88493150685	125.352547945205	51.0183835616438	1550622668.64567	330	23310.347939726	79.5400651068493	0	1
991	92	1510.21917808219	16.438904109589	5.69421917808219	557666788.087771	104	4960.51848767123	45.5750405753425	0	1
994	92	26974.4136986301	319.418657534247	76.0085479452055	2532150449.4933	336	80236.7796986301	69.0616010958904	0	1
1004	92	340.414794520548	10.1985753424658	2.32276712328767	322264637.872643	69	1324.33926575342	17.3723506849315	0	1
1008	92	5408.2197260274	101.821890410959	28.5936164383562	694135918.559667	141	16653.6164328767	138.521638356164	0	1
1012	92	5681.82520547945	120.389917808219	22.238602739726	507432811.671962	88	17931.0311561644	7.42145753424658	11.9480794520548	1
1047	92	2434.34657534247	13.9389315068493	13.9480821917808	430394414.197542	54	8708.48532054794	35.0383561643836	0	1
1250	92	5773.87671232877	11.1804383561644	22.352301369863	546619497.677813	134	18177.1960273973	0	245.74782739726	1
1355	92	6872.23835616438	105.726136986301	23.3906575342466	642142044.499841	158	21256.3675616438	40.1773150684932	0	1
1356	92	28360.6821917808	312.864794520548	91.3901917808219	1787459302.31726	233	83609.8574136986	120.531945205479	0	1
1357	92	1890.93424657534	42.0225479452055	10.191095890411	331498791.227981	107	6323.14855890411	6.07331506849315	0	1
1364	92	20282.1506849315	481.964246575342	67.8210136986301	1589344122.20818	337	59442.412169863	175.191780821918	71.5028767123288	1
1570	92	953.164383561644	7.08213698630137	3.12947945205479	283132985.0929	68	2910.60970958904	21.1731780821918	0	1
1606	92	2835.33424657534	28.803397260274	11.5985205479452	177274554.588836	71	7999.52557808219	16.2094443287671	0	1
1695	92	4974.73698630137	20.7674246575342	17.1038904109589	658667559.328649	153	14215.6639780822	26.9027835616438	0	1
1745	92	7639.71232876712	40.5707945205479	27.8732602739726	1632034995.20581	299	23819.8289972603	54.8351408547945	0	1
1943	92	542.488767123288	2.00813698630137	3.14071232876712	199940349.654351	45	1885.15556712329	11.6794520547945	0	1
2080	92	5930.10109589041	20.0996712328767	29.6069589041096	518951390.659863	162	19260.502230137	46.0795028054794	0	1
2103	92	30029.5945205479	447.150821917808	107.72904109589	2544487290.30893	464	89046.7642246575	314.988147945205	0	1
2107	92	9915.29863013699	210.989123287671	73.6104931506849	949592745.091506	244	29804.7482520548	37.9448712328767	0	1
2526	92	2117.54712328767	30.394301369863	7.42041095890411	421613147.838654	80	6611.79183561644	13.361980569863	0	1
2527	92	3045.07405479452	49.075698630137	11.0611780821918	422608281.048036	87	9428.84214246575	22.9417808219178	0	1
2535	92	6414.34575342466	84.8316712328767	17.5768493150685	432740669.354859	94	17503.4327506849	7.40407183561644	0	1
2549	92	12039.8684931507	152.317616438356	56.833698630137	1785020413.56519	309	36814.3015452055	0	0	1
2554	92	10810.6191780822	160.186273972603	30.2612602739726	1009626217.36264	215	30730.2477369863	56.1275089315068	0	1
2642	92	3928.68767123288	62.9619178082192	11.5880821917808	428426291.005982	131	11845.5349753425	44.668898630137	0	1
2706	92	6418.75616438356	53.3304657534247	26.3788493150685	333900517.542547	74	18117.7782849315	30.2906589041096	0	1
2718	92	6275.7698630137	51.4573698630137	19.0640547945205	1070361078.93684	158	18265.605030137	143.636370739726	0	1
2721	92	5158.14520547945	38.0285205479452	15.2445205479452	810525752.107437	143	14748.9282136986	54.8828864547945	0	1
2727	92	28115.0164383562	190.38498630137	76.1747397260274	1373757748.77177	174	73964.820509589	101.162731906849	0	1
2790	92	1023.83534246575	5.47942465753425	1.91624657534247	176641021.19499	51	3823.69083835616	0	0.0812	1
2850	92	39852.3095890411	412.811726027397	168.922164383562	2283275468.56285	547	113556.679923288	75.7398750739726	0	1
2864	92	6918.70684931507	198.482356164384	35.8843835616438	1004043899.52921	250	22432.3930410959	11.0264905972603	0	1
2872	92	22574.2356164384	763.488356164384	137.65298630137	1775224430.10556	358	64070.8029534247	203.719119435616	0	1
2876	92	21924.1753424658	624.602931506849	137.487671232877	1332830098.85831	334	62107.3894958904	29.984867490411	0	1
3098	92	6214.07397260274	12.2922739726027	31.2012328767123	1025055761.42395	215	20283.7194794521	50.5947422630137	0	1
3130	92	3395.19178082192	45.1629589041096	13.3800273972603	501656110.633637	94	10948.8510027397	59.7855333369863	0	1
3131	92	9530.72876712329	139.962739726027	35.2209863013699	945329234.061763	134	27897.0872547945	186.504164383562	0	1
3138	92	4122.13150684931	53.7652876712329	20.778602739726	647274147.032822	156	13384.0984328767	35.0382293589041	0	1
3140	92	23312.0082191781	321.690767123288	68.1348219178082	1465425216.81362	215	65908.7733753425	178.86859579726	0	1
3149	92	25983.9808219178	358.520630136986	73.282301369863	1392669307.67249	193	70815.6661753425	331.816539830137	0	1
3178	92	6285.78082191781	96.3524657534247	28.2548493150685	424596126.015748	85	18463.1844931507	14.7895232876712	0	1
3297	92	9997.47397260274	76.0275890410959	41.9084657534247	629743468.434679	93	28450.1619068493	211.446121446575	0	1
3497	92	15866.3835616438	157.635780821918	47.3064383561644	898620665.436178	177	49003.785260274	0	1437.52316712329	1
3644	92	3583.91780821918	14.7359178082192	12.5950684931507	270152852.269637	97	11590.651830137	4.20460273972603	0	1
3775	92	12131.4767123288	65.5338904109589	48.8544657534247	771172067.518938	157	32473.7493479452	28.525349769863	0	1
3776	92	3624.21095890411	23.589397260274	10.5605753424658	620500128.758626	126	10258.8038684931	73.9585617534247	0	1
3788	92	5200.46301369863	33.2515890410959	16.2475890410959	888641879.716337	193	16125.9024	199.481827578082	0	1
3796	92	2874.31506849315	17.3965479452055	12.6281369863014	445467561.893953	130	8398.71828493151	22.8917260273973	0	1
3936	92	3011.16438356164	18.1976438356164	13.2027945205479	652144356.908391	128	8799.6772109589	19.4665698739726	0	1
3945	92	369.47397260274	3.7141095890411	2.17893150684931	358517109.128079	80	1396.56388493151	10.3513315068493	0	1
3946	92	1696.22191780822	20.5699178082192	11.5204383561644	398382181.488245	63	5079.15502465753	12.2333917808219	0	1
3947	92	12658.2438356164	387.408931506849	82.2167671232877	830303519.308919	228	35205.6000383562	20.3906114136986	0	1
3948	92	17601.6876712329	194.026657534247	77.4201369863014	1550292124.60232	256	49438.2513424658	226.579718054795	0	1
4054	92	2750.24931506849	19.2547671232877	13.0455068493151	241715889.967134	63	8319.24509589041	9.48824669589041	0	1
4072	92	4061.3397260274	55.9178630136986	21.4602191780822	598648860.078692	149	12294.5631890411	0	176.339545205479	1
4158	92	16575.8767123288	62.3173424657534	98.9982465753425	1032433076.42042	251	53813.7865972603	57.8733534246575	0	1
4162	92	12224.8383561644	51.61	49.0992876712329	850270264.553864	208	37597.4130958904	24.7604383561644	68.6821698630137	1
6002	92	33785.4575342466	148.038383561644	98.6265753424657	3341174603.21009	468	91804.9254630137	20.2166910246575	1924.84131232877	1
6004	92	22763.8164383562	621.964356164384	71.7159452054795	1908118592.36159	248	67042.8325972603	217.848476712329	0	1
6016	92	5897.60547945206	22.692602739726	21.446602739726	736626114.107415	129	17226.6712109589	22.5159746958904	0	1
6017	92	10314.8054794521	34.070602739726	24.5573424657534	1579013617.09698	248	31152.082690411	117.418336767123	0	1
6095	92	17497.2465753425	73.346904109589	60.4335068493151	1030232420.2057	215	51245.8548712329	39.2784310684931	0	1
6139	92	21572.1479452055	86.9854246575343	107.448520547945	989654541.024353	131	65823.5078136986	95.7715068493151	0	1
6146	92	46028.4328767123	210.711452054795	134.510904109589	2073544997.0673	443	145267.247473973	100.389895890411	0	1
6147	92	32090.5726027397	178.499835616438	120.165479452055	1530035605.37694	332	102415.139890411	391.888997260274	0	1
6155	92	14059.2876712329	132.456602739726	47.2574794520548	1136469324.3701	224	40204.0222410959	38.4020383561644	0	1
6178	92	11034.8136986301	43.3980821917808	29.6798082191781	599994978.696397	106	31515.4930520548	15.6189479178082	0	1
6193	92	20669.6547945205	66.9775890410959	70.7494520547945	910819182.066183	148	59892.1177917808	0	105.695465753425	1
